tweet,Tidy_Tweets,label,name,gender
"Genshintwt and genshintok are cesspools cuz of the minors who have nothing better to do with their time than harass content creators for the smallest mistakes and continue to harass+send death threats even after said creator has apologized. Go study, find a hobby or a job or smth",genshintwt genshintok cesspool minor have noth better with their time than harass content creator smallest mistak continu harass send death threat even after said creator apolog studi find hobbi smth,0,Aaronjames,1
"I JUST HAD A THOUGHT!!!!! what if one day we get a s4 and bryan said before that he would make all the characters come back, even the dead ones SO WILL SEEING ABIGAIL OR HANNIBAL SEEING HER ON HIS MIND PALACE OR SMTH: WHAT WOULD THE EXPLANATION BE FOR HER TO BE OLDER???",just thought what bryan said befor that would make charact come back even dead one will see abigail hannib see mind palac smth what would explan older,0,Aarjav,1
"it's a Normal Part of Everyone's childhood to be constantly yelled at for not making eye contact by your parents, teachers, and other people's parents...  right?  that's smth Everyone Experiences?",normal part everyon childhood constantli yell make contact your parent teacher other peopl parent right that smth everyon experi,0,Aashna,0
"i feel like a lot of times people dont understand that once they put words out on the internet they canot control them or their intent anymore. if u said smth and u didnt mean it in a harmful way, it could still harm someone and your original intentions no longer matter",feel like time peopl dont understand that onc they word internet they canot control them their intent anymor said smth didnt mean harm could still harm someon your origin intent longer matter,0,Aanisah,1
i hope sm will explain this as soon as possible. this is so unprofessional. they should've evaluated or smth the details first before they posted the preorder links,hope will explain thi soon possibl thi unprofession they should evalu smth detail first befor they post preorder link,0,Aashu,1
"i wanna be the aunty who lives in Germany or smth, only comes back on holidays and all the other aunties hate her bec she's unmarried and does whatever she wants, wears whatever she wants and doesn't give a fuck about other people. i wanna be like that when i grow up its my dream",wanna aunti live germani smth onli come back holiday other aunti hate unmarri doe whatev want wear whatev want doesn give fuck about other peopl wanna like that when grow dream,0,Aalyha,0
RH GOT HACKED??? WHAT? is everything fixed? Ppl were commenting telling me bout smth tycoon 😭,hack what everyth fix were comment tell bout smth tycoon,0,Aamyah,0
i kinda want enha to release a merch that includes enha airpods pro case smth cause I NEED,kinda want enha releas merch that includ enha airpod case smth caus need,0,Aaidyn,1
"instead if being obsessed over smth a kpop idol said or did years ago, go FKN DO SOMETHING NOW TO HELP THE PEOPLE YOU SUPPOSEDLY CARE FOR",instead be obsess over smth kpop idol said year someth help peopl supposedli care,0,Aansu,1
aa literally canon already so idk why some jokes and fun opinions about the ship have to be a problem every time.   aot already ended. can’t shippers talk about smth that will entertain them before s4 part 2 comes along?,liter canon alreadi some joke opinion about ship have problem everi time alreadi end shipper talk about smth that will entertain them befor part come along,0,Aashay,0
nothing feels worse than putting so much effort in smth and not getting the results u want,noth feel wors than put much effort smth get result want,0,Aaliyha,0
HEY LESBIANS I would say I have a reasonably large platform sorta??? So please please promote urselves below and I am happy to retweet stuff and non-lesbians retweet this tweet!!! I want u all to know I support u and I’m here for u! U can dm me too if u want me to retweet smth!!,lesbian would have reason larg platform sorta pleas pleas promot urselv below happi retweet stuff lesbian retweet thi tweet want know support here want retweet smth,0,Aasiya,0
"I don't really understand what is kihyun for them? Are they really support &amp; love him? Those ppl always want ki to do what they like, make him apologized for smth he didn't do, give him harsh words with their cheap mouth &amp; keep hurting his feeling. Are you proud being a criminal?",realli understand what kihyun them they realli support love those alway want what they like make apolog smth didn give harsh word with their cheap mouth keep hurt feel proud be crimin,0,Aaronjoshua,0
"@danbam_i @TonyKakkar Hey, are you okay? You can talk to me if you feel like getting smth out of your chest",okay talk feel like get smth your chest,0,Aalea,0
I really sorry to say that this MISS UNIVERSE is just unfair UNFAIR and the WORST MISS UNIVERSE. Idk idk i just left smth wrong in this pageant.,realli sorri that thi miss univers just unfair unfair worst miss univers just left smth wrong thi pageant,0,Aalisa,0
"A big problem with people who watch media to ship is that they only think of serious topics as backdrops for angst like theyll watch/read smth about genocide rape or abuse and theyll literally only think of it as hurt/comfort angst fuel or a way to make their ship ""interesting""",problem with peopl watch media ship that they onli think seriou topic backdrop angst like theyll watch read smth about genocid rape abus theyll liter onli think hurt comfort angst fuel make their ship interest,0,Aayliah,0
non-mbb &amp; even some mbb spaming ck's ig for their twisted agenda... portraying ck as a supporter of smth he never showed support for &amp; involving him in a topic he isn't related to and for what??? just say u don't really care about the issue &amp; only want to use it to fuel ur hatred,even some spame their twist agenda portray support smth never show support involv topic relat what just realli care about issu onli want fuel hatr,0,Aakas,1
I have a feeling that we may see a chart revival of an ATEEZ song soon?? Perhaps queen Answer or Wonderland? Not sure but some unexpected song is gonna become smth big... Maybe after their stage in kingdom??,have feel that chart reviv ateez song soon perhap queen answer wonderland sure some unexpect song gonna becom smth mayb after their stage kingdom,0,Aadila,0
I'm tired. So. So tired. Mentally especially.   If there's something you hear as a rumor or smth. Be adult enough to come to me about it instead of blindly believing it.  Christ.,tire tire mental especi there someth hear rumor smth adult enough come about instead blindli believ christ,0,Aavyan,0
I’ll say smth real controversial real quick sksk so like we do know that logically this plot is trash and all BUT despite that fact our teaser&gt;&gt;&gt;&gt;&gt;&gt;&gt;all the other new ones. Hate on me/ drag me all you want but we will get good ratings this summer ssksk,smth real controversi real quick sksk like know that logic thi plot trash despit that fact teaser other one hate drag want will good rate thi summer ssksk,0,Aarohan,1
the way im actually a multistan and tbh i can still spazz about my other faves anyway but yeaji's situation really hurt me i feel like a friend needs justice or smth,actual multistan still spazz about other fave anyway yeaji situat realli hurt feel like friend need justic smth,0,Aashir,1
"@daitsaisan hashtags are ENTIRELY different on insta than on here, took me an embarrassingly long time to figure out that unless a tag is trending or its fanart tags theres not much point to do it here, but on insta every post should use as many relevant tags as possible",hashtag entir differ insta than here took embarrassingli long time figur that unless trend fanart tag there much point here insta everi post should mani relev tag possibl,0,Aanya,0
• drunk dicle with baris  • bed scene both of them naked  • caravan scene  • dressing room scene  • scene of smth bad happening to dicle and baris is worried asf  •a scene where dicle goes to a party and a boy flirting with her so baris will get jealous  @semaergenekonn pls,drunk dicl with bari scene both them nake caravan scene dress room scene scene smth happen dicl bari worri scene where dicl goe parti flirt with bari will jealou,0,Aatos,1
@westLA_sra Dengism is tantamount to treason against the socialist cause,dengism tantamount treason against socialist caus,0,Aagand,1
"Istg Pretty Savage haters are missing out smth, they never listen them with earphone 👨🏻‍🦯",istg pretti savag hater miss smth they never listen them with earphon,0,Aamnah,0
"I'm so hungry for Greek food,  but i don't have the money ahhh  So gonna get me smth good next week",hungri greek food have money ahhh gonna smth good next week,0,Aahaan,1
"it's not okay to make fun of/mock trigger warnings you're not funny by writing ""tw//(smth stupid)"" it just makes you look like an idiot  also don't come at me with that stupid ""the real world doesn't have trigger warnings"" argument  it's really not hard to be a decent human being",okay make mock trigger warn funni write smth stupid just make look like idiot also come with that stupid real world doesn have trigger warn argument realli hard decent human be,0,Aash,1
"Imagine the edgy main character of an action anime going episode by episode fighting for vengeance. One day he met one of his main targets who made amends and became a saint or smth. The edgy MC be like  ""God may have forgiven you... but I am no god.""  #apunluna",imagin edgi main charact action anim go episod episod fight vengeanc main target made amend becam saint smth edgi like have forgiven #apunluna,0,Aarthi,0
"IT HURTS I JUST CAN IMAGINE MTC EATING AFTER THE DRB IN SILENCE AND RIOU JUST TELLING THEM THAT WE WILL WIN NEXT TIME AND SAMATOKI GOING “We haven’t lost, this is only the beginning” OR SMTH LIKE THAT AND JYUTO JUST STAYING SILENT BUT AGREEING AND 😭😭😭 THIS HURTS TOO MUCH",hurt just imagin eat after silenc riou just tell them that will next time samatoki go haven lost thi onli begin smth like that jyuto just stay silent agre thi hurt much,0,Aamirah,0
them pretending fever doesnt exist convinces me more that they have smth big prepared for fever yup fever mv me thinks,them pretend fever doesnt exist convinc more that they have smth prepar fever fever think,0,Aashi,1
Anyway there was already a rumor of a man / his friend scamming him for money...or his friend asking for money.. smth of this sort...it was already up in pann that day but nobody paid attention to it. Looks like that rumor of a man being involved in this mess is true afterall.,anyway there alreadi rumor friend scam money friend ask money smth thi sort alreadi pann that nobodi paid attent look like that rumor be involv thi mess true afteral,0,Aalias,0
someone pls kidnap yuno or smth i just wanna see what would happen,someon kidnap yuno smth just wanna what would happen,0,Aayaan,0
"Yo, any shy dommes out there that wanna just gush about subby bois or soft comfy gfd thoughts? Let's set up a secret phrase. Just drop ""I wish they had foxes in boxes"" and I'll know. Lets be shy dommes together and get some coffee or smth 🥰🥰",domm there that wanna just gush about subbi boi soft comfi thought secret phrase just drop wish they fox box know let domm togeth some coffe smth,0,Aarae,0
"Hori didn't spend 300 chapters taking care of Bakugou's development and making it as realistic as possible for you to say that he's a bad writer, you don't care about Hori's writing you just want an excuse to insult Bakugou, cuz idk you're projecting too much onto Deku or smth",hori didn spend chapter take care bakug develop make realist possibl that writer care about hori write just want excus insult bakug project much onto deku smth,0,Aarohi,0
the way ig is not giving me any notifs when mg post smth but gives me one when theres nothing 😩,give notif when post smth give when there noth,0,Aarron,1
"REMINDER that nadao made a perfect job in puzzling ITSAY plot by its trailer. our theories abt the plot barely matched on it’s outcome.  In short, don’t rely too much on the trailer of IPYTM ‘cos it’s just the sAuCE of smth deeper🙂👍 #แปลรักฉันด้วยใจเธอPart2",remind that nadao made perfect puzzl itsay plot trailer theori plot bare match outcom short reli much trailer ipytm just sauc smth deeper part,0,Aaruhi,0
i bet isym and editor are confused asf as to why they're getting so many hate comments and all they see is west fandom harassing them and what do you think that'll make of us man They'd probably think ppl are hating it for no reason and just to make fun of it or smth,isym editor confus they get mani hate comment they west fandom harass them what think that make they probabl think hate reason just make smth,0,Aas,1
me: *recs murder/crime show* miru to me: *recs diff murder/crime show* me later: guess what anotehr murder/crime show miru later: i got another murder/crime show for u many many many murder/crime shows later miru: i need smth new the amount of murder we have seen,rec murder crime show miru rec diff murder crime show later guess what anotehr murder crime show miru later anoth murder crime show mani mani mani murder crime show later miru need smth amount murder have seen,0,Aavion,1
"u know that feeling when you listen to a song, watch a movie, or read smth and a specific part makes you want to cry but you’re not able to cry for some reason and it just hurts inside and you’re just there not knowing what to feel or do ??",know that feel when listen song watch movi read smth specif part make want abl some reason just hurt insid just there know what feel,0,Aasha,0
Can Yesung make Melo stans and Kkoming stans fight or smth. We need that on TL,yesung make melo stan kkome stan fight smth need that,0,Aadison,1
"@girlfriendstan @kimmieetsu A popular FNF creator called Kodomodachi (or smth similar, at least) was dating a 13 year old while being 18 and tried to defend being a pedo by saying it's legal and fine as long as no sexual stuff happens (which is just no)",popular creator call kodomodachi smth similar least date year while be tri defend be pedo say legal fine long sexual stuff happen which just,0,Aayana,0
"I kinda feel smth with ATEEZ and the song heart attack by demi lovato is coming... Like I'm hearing it everywhere, esp the high note part on insta??   Now that I'm putting 2+2 together, smth is clicking, not sure what it is👀🏃‍♀️",kinda feel smth with ateez song heart attack demi lovato come like hear everywher high note part insta that put togeth smth click sure what,0,Aalexus,0
"random q, so is GOT7 as a group really under contract w WM group? HAHAHA I might have missed an official announcement of that or smth, but Warner has relentlessly been promoting even their solo content I think?  /gen pls help @GOT7Official #GOT7 #갓세븐",random group realli under contract group hahaha might have miss offici announc that smth warner relentlessli been promot even their solo content think help #got,0,Aatika,1
I miss louis can he tweet or smth,miss loui tweet smth,0,Aalya,0
"@MrGMSI_BCage That’s why I never drink, less chances to do smth wrong. Hope everything will be fine though 💪💪💪 You got this 🌟",that never drink less chanc smth wrong hope everyth will fine though thi,0,Aaishah,1
I HATE WHEN IM SCROLLING AND MY TL REFRESHES WHEN I SEE SMTH INTRESTING LIKE ????? I WAS READING,hate when scroll refresh when smth intrest like read,0,Aalysia,0
why? if they aren't racist or ableist or have done smth horrible etc and they’re willing to change and do better im not seeing the issue? people make mistakes and can work through them n learn from it.,they aren racist ableist have done smth horribl they will chang better see issu peopl make mistak work through them learn from,0,Aapo,1
if U softblock/hardblock friends without an explanation u kinda suck they deserve to have an explanation especially if they have smth like bpd or psychosis,softblock hardblock friend without explan kinda suck they deserv have explan especi they have smth like psychosi,0,Aafrin,0
@mwoozic how is that weird? you really need to accept the fact that svt's (pledis) is under hybe now. no one is taking credit for it. you just have a hate boner 🤦🏼‍♀️ you guys seriously just want to start fights or smth,that weird realli need accept fact that pledi under hybe take credit just have hate boner guy serious just want start fight smth,0,Aarien,0
the hashtag is too long?? idt it's gonna trend ............ can we trim or smth,hashtag long gonna trend trim smth,0,Aadhav,1
Why are candles so expensive for smth that doesn’t even last that long,candl expens smth that doesn even last that long,0,Aalyah,0
my cousin does some art..... lemme steal smth......  I wanna impress my man.,cousin doe some lemm steal smth wanna impress,0,Aayusha,0
can tommy and dream stream together or smth just for me and my mental health,tommi dream stream togeth smth just mental health,0,Aamari,1
whoever said raising kids requires the most patience out of anything else clearly hasn’t experienced playing smth on 123movies,whoever said rais kid requir most patienc anyth els clearli hasn experienc play smth movi,0,Aaditya,0
"Dont understand how niggas get hype for slice of life anime/manga like nigga what could possibly happen in this to make me think this peak fiction, like do yall find out generic character #3 got kids in they basement or smth like thats such an overused cliche",dont understand nigga hype slice life anim manga like nigga what could possibl happen thi make think thi peak fiction like yall find gener charact kid they basement smth like that such overus clich,0,Aashrita,0
"Idk who needs to hear this but what u r witnessing now is only a little part and a very short time frame of what's been happening, just barely anyone did smth. I knew about it since i was a child, but it started DECADES before that. That's how long palestina has been suffering.",need hear thi what wit onli littl part veri short time frame what been happen just bare anyon smth knew about sinc child start decad befor that that long palestina been suffer,0,Aavi,1
@TRANZSMENACE sure theres conversations to be had about nsfw censorship in general like it sucks that SW and like. Normal artists are losing avenues to promote their livelihood but the self proclaimed fandom mom writing nsfw about high schoolers Do Not Count and should never be amplified,sure there convers about nsfw censorship gener like suck that like normal artist lose avenu promot their livelihood self proclaim fandom write nsfw about high schooler count should never amplifi,0,Aamenah,0
are on of the hashtags in the list currently? my trend list is broken or smth!? *cries*  #Echo #ArmaanMalik,hashtag list current trend list broken smth cri #echo #armaanmalik,0,Aalaiyah,0
Reply if you’re an Ot5 reveluv. I need to see smth here 🤔,repli reveluv need smth here,0,Aaliana,0
if smth needs to be normalized then it’s not normal,smth need normal then normal,0,Aakira,0
cis people really think we're as insecure abt our identities as they are lol we dont need corporate shoe companies to validate our genders the same way yall do cis men flip OUT when they wear smth slightly feminine and think that we would react the same AJSBSSJ,peopl realli think insecur ident they dont need corpor shoe compani valid gender same yall flip when they wear smth slightli feminin think that would react same ajsbssj,0,Aavya,0
"unrelated but i can feel namgi subunit in my left kidney , taegi in my right kidney , a selca tom in my lungs , and smth on june-july in my intestines.",unrel feel namgi subunit left kidney taegi right kidney selca lung smth june juli intestin,0,Aalana,0
HOLD UP I HAVE SMTH IMPORTANT TO SAY  chloe hitting on lucifer in the precinct and then invites him to go to her house but she doesn’t want to say it directly and lucifer knows what she wants so she gets really close to him with puppy eyes and says “are you gonna make me beg?” 😭,hold have smth import chloe hit lucif precinct then invit hous doesn want directli lucif know what want get realli close with puppi eye say gonna make,0,Aakilah,0
gluetwt gc me thinks??? reply or smth,gluetwt think repli smth,0,Aarit,1
"blonde san,,,,,, i think we might need to see blonde san in the future again,,, there's just smth abt san with blonde or platinum hair",blond think might need blond futur again there just smth with blond platinum hair,0,Aaryanna,0
"can't joke around with mutuals without some rando saying smth outta pocket or being rude, goddamn.",joke around with mutual without some rando say smth outta pocket be rude goddamn,0,Aaliyiah,0
Relationships are just plain terrifying. Imagine being in a long-term relationship (6+ years) with someone and then one day smth has gone wrong and you guys just split up…,relationship just plain terrifi imagin be long term relationship year with someon then smth gone wrong guy just split,0,Aarondeep,1
IT'S TEASER DAY AND I CAN'T COLLECT MY BRAIN TO DO SMTH OTHER THAN THINKING OF IIIIIT UGGGGHHHH 🔥🔥🔥🔥🔥🔥🔥   @BTS_twt  #BBMAsTopSocial,teaser collect brain smth other than think iiiiit ugggghhhh #bbmastopsoci,0,Aailiyah,0
"Imma start a petition for Beth to have her tits out again... it's been too long, like 2 episodes or smth",imma start petit beth have tit again been long like episod smth,0,Aaliha,0
"I don't want ppl getting hate but at the same time I don't wanna feel obligated to censor someone's username when they do smth awful to keep them ""safe""",want get hate same time wanna feel oblig censor someon usernam when they smth aw keep them safe,0,Aamanah,0
aaah so nothing again?? sad noises but i think we'll really get something tomorrow since it's already friday orrr on monday for sure !! they might drop smth tommorow tho so be ready jdksks @jypetwice,aaah noth again nois think realli someth tomorrow sinc alreadi friday orrr monday sure they might drop smth tommorow readi jdksk,0,Aa'ishah,1
imagine hating on renjun for forgetting his mic and doing smth he didn't choose when most idols can't do 1% of what he can do,imagin hate renjun forget do smth didn choos when most idol what,0,Aaralynn,0
tw // dean‘s death  @Cas_lovesBees reminded me that the death date is apparently on the 19th.  Should we trend smth? Poll for hashtags below,dean death remind that death date appar should trend smth poll hashtag below,0,Aaser,1
"before iwa and oikawa started dating, oikawa would get mad at any girl that flirted with iwa saying smth stupid like ""you don't wanna date him, he still wears footie pajamas""",befor oikawa start date oikawa would girl that flirt with say smth stupid like wanna date still wear footi pajama,0,Aarvi,0
"@OwuorMichael The note on her performance is really smth.. You should be the Mazda ambassador Africa hata sio Kenya.. Niiice! I once had a newish Mazda Demio sky active, I filled it up, left Nairobi to kisii, I drove past Bomet with the tank still reading full, only used 2 bars to kisii.",note perform realli smth should mazda ambassador africa hata kenya niiic onc newish mazda demio activ fill left nairobi kisii drove past bomet with tank still read full onli use bar kisii,0,Aart,1
"lets talk abt this, when someone asks,  ""what fonts do u use"" i usually ignore or smth as its rlly hard to create the style ur with what u have rn.  if u think the banner u saw is great, then ok, pursue to improve yours.  bcoz i had the same issues, my banners werent great (1/2)",let talk thi when someon ask what font usual ignor smth rlli hard creat style with what have think banner great then pursu improv your bcoz same issu banner werent great,0,Aajad,1
"Eid Mubarak! May this Eid bring happiness to you and to your family. Also may Allah accept all your prayers and forgive all your faults.  If i have done smth wrong to you, im here to apologize. Im so sorry for what i did whether it is intentionally/unintentionally 💗💗",mubarak thi bring happi your famili also allah accept your prayer forgiv your fault have done smth wrong here apolog sorri what whether intent unintent,0,Aashdon,1
Still on 740k smth but we got thisss drop tags beloved teume😭✨  YOSHINORI AT 21 #아기호랑이_요시노리_생일축하해 #まだ見ぬ世界へヨシくんと #BeautifulYoshiDay @treasuremembers,still smth thisss drop tag belov teum yoshinori #beautifulyoshiday,0,Aarabhi,0
u ever get a sneak peek at how much smth will effect u in the future???? does that make sense to anyone????,ever sneak peek much smth will effect futur doe that make sens anyon,0,Aadolf,1
in need of some romance or smth damn,need some romanc smth damn,0,Aarini,0
SUNRISE &gt;&gt;&gt;&gt;&gt;&gt;&gt; SUNSETS  Go argue with a wall or smth,sunris sunset argu with wall smth,0,Aayden,1
Dissapeared &amp; lessened doesn't alwys mean it's the ENDING. It can be perceived as smth that needs to conceil/hide.  Imagine a bright cheerful love but gradually &amp; totally vanished to the eyes of many. Does that mean their love has ended? NO. It's still there...only between them.,dissapear lessen doesn alwi mean end perceiv smth that need conceil hide imagin bright cheer love gradual total vanish eye mani doe that mean their love end still there onli between them,0,Aafiya,0
Troll my ass it took yall 3 seconds to blow up smth and get a 2k hit tweet after a troll moa with 1 followers literally just one dragged your boys comn dont preach moa when we put up with ur fandom for long months now,troll took yall second blow smth tweet after troll with follow liter just drag your boy comn dont preach when with fandom long month,0,Aarzu,1
"saw a tiktok which said that some folks who used to read a lot in their childhood and now doom-scroll  instead have just replaced the tool they used in their childhood to disassociate w smth far more effective and I just, I've no words.",tiktok which said that some folk use read their childhood doom scroll instead have just replac tool they use their childhood disassoci smth more effect just word,0,Aatiqah,0
WHAT DO I HAVE TO DO TO HAVE YALL START CALLING EACH OTHER BESTIE [NAME] JUST AS NUNS DO WITH SISTER MARY OR SMTH 😭😭😭😭🔪🔪🔪,what have have yall start call each other besti name just nun with sister mari smth,0,Aalyssa,0
there's just smth so precious abt jeongyeon she makes me want to hug her,there just smth preciou jeongyeon make want,0,Aashrith,1
Pro Hero!Кatsuki sending his boyfriend Pro Hero!Еijirou provocative photos but Еijirou had just connected his phone to the projector at work to show everyone at the agency meeting some photos he had taken for a case or smth,hero atsuki send boyfriend hero ijir provoc photo ijir just connect phone projector work show everyon agenc meet some photo taken case smth,0,Aakarsh,0
I feel like eren stans get hurt if smth happens to mikasa and mikasa stans vice versa poor both (〒﹏〒),feel like eren stan hurt smth happen mikasa mikasa stan vice versa poor both,0,Aaliayah,0
yall are the biggest mental health activists till someone with a mental illness actually goes thru a breakdown then its problematic lmao go smell a tree or smth and get in touch with reality bc thats beyond ugly... this is about the whole james ransone situation btw,yall biggest mental health activist till someon with mental ill actual goe thru breakdown then problemat lmao smell tree smth touch with realiti that beyond ugli thi about whole jame ranson situat,0,Aagat,0
only 100 followers left till we announce smth special 👀,onli follow left till announc smth special,0,Aadham,1
"what this speaks to is the classic question of why we haven't reached socialism bc of what workers currently lack: do they lack courage? no. do they lack willpower? no. what we lack right now is ORGANIZATION. the militancy is there, we just need to organize it into smth longterm",what thi speak classic question haven reach social what worker current lack they lack courag they lack willpow what lack right organ milit there just need organ into smth longterm,0,Aayesha,0
"Dazai: people who get jealous in relationships are too much. rest assured bc I would /never/ get jealous. it's immature Chuuya: mmhm  Dazai: good I’m glad we have mutual understanding   anyone: gm Chuuya ☺️ Dazai: 🧍🔪 Dazai: where's the ""-san"". u think ur close or smth?",dazai peopl jealou relationship much rest assur would never jealou immatur chuuya mmhm dazai good glad have mutual understand anyon chuuya dazai dazai where think close smth,0,Aanil,0
why am i wasting my time i should be studying and i'm aware i'm wasting my time and it's stressing me out but i'm still dheeto ki tarah stressfully wasting my time literally not even doing smth worth it bye i hate everything,wast time should studi awar wast time stress still dheeto tarah stress wast time liter even do smth worth hate everyth,0,Aavash,1
"Imma leave y’all smth here me,my self surely never seen /-\TE€z dick before but they def gotta be big ‘cuz they all got the “BDE-big dick energy” I don’t make the rules 🤷🏻‍♀️",imma leav smth here self sure never seen dick befor they gotta they dick energi make rule,0,Aamanda,0
I need only 10 followers for smth rn Ifb ASAP #TeamWinter 🔥🔥🔥,need onli follow smth asap #teamwint,0,Aariyanna,0
"after 6m as a mbb, i've seen: - wh/mx get oversexualized/hated on unprovoked but we the bad guys for defending - mx receives credit/recogntion= other fandoms throw a temper tantrum - mx win smth=it's either mbbs cheated or got help from other fandoms - and some mbbs really suck😍",after seen oversexu hate unprovok guy defend receiv credit recognt other fandom throw temper tantrum smth either mbb cheat help from other fandom some mbb realli suck,0,Aaryona,0
@njmyuto its “i bet [insert idols] can see our tweets from their priv acc giggles” until they do smth stupid then its “guys theyre uneducated they dont know whats happening on social media:(“,insert idol tweet from their priv giggl until they smth stupid then guy theyr uneduc they dont know what happen social media,0,Aalaiya,0
"At this point, it's obvious krbks get pissed at ppl for the smallest goddamn things. You see a bkdk shipper post smth about the ship and immediately think we're harassing y'all.",thi point obviou krbk piss smallest goddamn thing bkdk shipper post smth about ship immedi think harass,0,Aareon,1
"i’m also disappointed in taylor for not even sharing a post on instagram. she has a huge platform and she needs to be held accountable also. ofc, i know, she can be doing smth behind the scenes but she needs to vocal about this bc Palestine needs a platform.",also disappoint taylor even share post instagram huge platform need held account also know do smth behind scene need vocal about thi palestin need platform,0,Aarish,1
"@thanosoutdid They’re mad ‘cause Blondie didn’t drop any easter eggs in her post🥴 and they can’t reply any of their cupcakery, “oMG TayLoR You’Ve bEeN mY IdoL sInCe wHen i’M stILl sWimMinG wItH OthEr SpErmS”. Istg I hate cupcakes",they caus blondi didn drop easter egg post they repli their cupcakeri taylor been idol sinc when still swim with other sperm istg hate cupcak,0,Aanyla,0
im not bothered with female characters being overrated Idk what it is but theres just smth infinitely annoying with male characters but it doesn’t carry over,bother with femal charact be overr what there just smth infinit annoy with male charact doesn carri over,0,Aakar,1
when wonwoo filmed smth in a cafe hello does anyone rmb that,when wonwoo film smth cafe hello doe anyon that,0,Aalayjah,0
Whenever somebody calls me stupid or smth I just start moaning,whenev somebodi call stupid smth just start moan,0,Aarush,1
I swear Kev took slot of courage to post smth then you guys just curse at him??? And what's worse is his mental health?,swear took slot courag post smth then guy just curs what wors mental health,0,Aaleahya,0
Worst post I’ve ever seen on this site was smth along the lines of ‘I’m non-binary Gay and neurodivergent I have all the oppression infinity stones’ and they were white tme and upper middle class,worst post ever seen thi site smth along line binari neurodiverg have oppress infin stone they were white upper middl class,0,Aalaya,0
// alcohol  Someone should play a drinking game where you take a shot every time Ranboo says sorry for smth that he doesn’t need to say sorry for,alcohol someon should play drink game where take shot everi time ranboo say sorri smth that doesn need sorri,0,Aayza,0
Lol jake probably thinks he has crazy fundamentals or smth. first rages against palutena punishing him for dumb options and says he got wifi'd when he loses at SWT. Truly delusional lmao,jake probabl think crazi fundament smth first rage against palutena punish dumb option say wifi when lose truli delusion lmao,0,Aaliyaha,0
"Uhhh I’m bored &amp;*$&amp;$;+;  convince me to draw your oc, ill pick the most persuasive person in an hour or smth (no guilt tripping please)",uhhh bore convinc draw your pick most persuas person hour smth guilt trip pleas,0,Aaliyana,0
"gaming au or smth where akira and goro are ""friends"" that constantly 1v1 in games and when akira wins he baby-talks goro and rubs his loss in his face, getting goro so pissed that when they see each other in person, goro shoves him against the wall and fucks him stupid",game smth where akira goro friend that constantli game when akira win babi talk goro rub loss face get goro piss that when they each other person goro shove against wall fuck stupid,0,Aarolyn,0
smth dumb,smth dumb,0,Aalexis,0
Saw a reel in which this astrology girl said don't waste your sexual energy and use the point of 0rgazm to manifest smth??? '?! /*/*!,reel which thi astrolog girl said wast your sexual energi point rgazm manifest smth,0,Aanaya,0
non carats speakin on mingyu atp is so stupid yall dragging him 4 smth thats been cleared up literally cry about it lmao,carat speakin mingyu stupid yall drag smth that been clear liter about lmao,0,Aarzo,1
Aespa next level was confusing and their worst song so far 2/10  Fromis_9 we go is a bop 10/10  Rocket punch ring ring was not bad but smth I wouldn’t be repeating 7.5/10,aespa next level confus their worst song fromi rocket punch ring ring smth wouldn repeat,0,Aaleya,0
Im making a gc because im bored . Drop smth to get in and rt for visibility ..,make becaus bore drop smth visibl,0,Aaronjosh,1
"okay i’m tired of communicating through tl w all the random ppl, drop smth so i can dm u and not feel embarrasing",okay tire commun through random drop smth feel embarras,0,Aallyah,0
the aot leaks sound so ridiculous. the next leak probably says armin is the daddy of historia’s daughter or smth,leak sound ridicul next leak probabl say armin daddi historia daughter smth,0,Aathrey,1
